index,lat,lon
667,26.66863125,87.38818775
668,26.668621875,87.388350625
669,26.668612500000002,87.3885135
670,26.668603125,87.388676375
671,26.66859375,87.38883925
672,26.668584375000002,87.389002125
673,26.668575,87.389165
674,26.668554,87.389323
675,26.668531,87.389449
676,26.668508,87.389575
677,26.66848875,87.38970874999998
678,26.6684695,87.38984249999999
679,26.66845025,87.38997624999999
680,26.668430999999998,87.39010999999999
681,26.668411749999997,87.39024375
682,26.6683925,87.3903775
683,26.668373250000002,87.39051125
684,26.668354,87.390645
685,26.6683355,87.39078125
686,26.668317000000002,87.3909175
687,26.6682985,87.39105375
688,26.66828,87.39119
689,26.66825925,87.3913175
690,26.6682385,87.391445
691,26.66821775,87.3915725
692,26.668197,87.3917
693,26.668177125,87.3918535
694,26.66815725,87.392007
695,26.668137375,87.3921605
696,26.6681175,87.392314
697,26.668097625,87.3924675
698,26.668077750000002,87.39262099999999
699,26.668057875000002,87.3927745
700,26.668038,87.392928
701,26.6680195,87.393081
702,26.668000999999997,87.393234
703,26.667982499999997,87.393387
704,26.667963999999998,87.39354
705,26.6679455,87.393693
706,26.667927,87.393846
707,26.6679085,87.39399900000001
708,26.66789,87.394152
709,26.667867125,87.394334875
710,26.66784425,87.39451775
711,26.667821375000003,87.39470062500001
712,26.6677985,87.3948835
713,26.667775624999997,87.395066375
714,26.66775275,87.39524925
715,26.667729875,87.39543212500001
716,26.667707,87.395615
717,26.66768775,87.39578525000002
718,26.667668499999998,87.39595550000001
719,26.667649249999997,87.39612575000001
720,26.66763,87.396296
721,26.667600999999998,87.3964935
722,26.667572,87.396691
723,26.6675455,87.396853
724,26.667519,87.397015
725,26.667477499999997,87.3971785
726,26.667436,87.397342
727,26.667369,87.397529
728,26.667301000000002,87.3976825
729,26.667233,87.39783600000001
730,26.667164999999997,87.39798950000001
731,26.667097,87.398143
732,26.667013249999997,87.398281
733,26.6669295,87.398419
734,26.66684575,87.39855700000001
735,26.666762,87.398695
736,26.666669,87.398833
737,26.666562499999998,87.3989985
738,26.666456,87.399164
739,26.666336,87.39934
740,26.66621,87.399534
741,26.666136,87.39964425
742,26.666062,87.3997545
743,26.665988,87.39986475
744,26.665914,87.399975
745,26.665798000000002,87.400156
746,26.665682,87.400337
747,26.665614750000003,87.40044025
748,26.665547500000002,87.4005435
749,26.66548025,87.40064674999999
750,26.665413,87.40074999999999
751,26.66534575,87.40085324999998
752,26.6652785,87.40095649999999
753,26.66521125,87.40105975
754,26.665144,87.401163
755,26.665060750000002,87.40128899999999
756,26.6649775,87.401415
757,26.66489425,87.40154100000001
758,26.664811,87.401667
759,26.664766,87.401736
760,26.664663,87.401916
761,26.66459775,87.40201975
762,26.6645325,87.4021235
763,26.66446725,87.40222725000001
764,26.664402000000003,87.402331
765,26.664336750000004,87.40243475
766,26.6642715,87.40253849999999
767,26.66420625,87.40264224999999
768,26.664141,87.402746
769,26.66403125,87.40291825
770,26.6639215,87.40309049999999
771,26.66381175,87.40326275
772,26.663702,87.403435
773,26.6635975,87.403593
